3425
(1,36.822201,7.809174)
(2,57.0927589138,9.84924316406)
(3,24.261699676513672,55.60919952392578)
(4,45.002101898193,37.347301483154)
(5,56.2999992371,10.619000434899998)
(6,47.749886,88.085808)
(7,-19.563199996948,-46.960399627686)
(8,16.191699981689453,52.17499923706055)
(9,53.740002,91.385002)
(10,6.204167,6.665278)
(11,30.367887,48.230075)
(12,40.651773,-75.442797)
(13,32.4113006592,-99.68190002440001)
(14,5.26139,-3.92629)
(15,67.1063,-157.856989)
(16,-10.9508,142.459)
(17,35.040199,-106.609001)
(18,45.449100494384766,-98.42179870605469)
(19,22.375999450699997,31.611700058)
(20,20.2961006165,41.6343002319)
(21,9.006790161132812,7.263169765472412)
(22,-36.06779861450195,146.95799255371094)
(23,31.535499572753906,-84.19450378417969)
(24,57.201900482177734,-2.197779893875122)
(25,16.757099151611328,-99.75399780273438)
(26,5.605189800262451,-0.16678600013256073)
(27,28.945499,-13.6052)
(28,47.4850006104,9.560770034789998)
(29,49.706104,-2.21472)
(30,41.25310135,-70.06020355)
(31,-0.5833,-72.4083)
(32,31.611299514770508,-97.23049926757812)
(33,9.188481,-77.994153)
(34,40.978101,-124.109)
(35,25.0863888889,104.959444444)
(36,39.45759963989258,-74.57720184326172)
(37,31.098301,61.5439)
(38,36.982201,35.280399)
(39,38.2924003601,27.156999588)
(40,8.97789001465,38.799301147499996)
(41,12.8295,45.028801)
(42,37.7313995361,38.4688987732)
(43,51.883943,-176.641186)
(44,-34.945,138.531006)
(45,57.75,-152.4940033)
(46,38.3256988525,48.4244003296)
(47,12.5836,-81.7112)
(48,23.7206,106.959999)
(49,-34.5592,-58.4156)
(50,43.449902,39.9566)
(51,62.5625,6.119699954986572)
(52,66.5518035889,-152.621994019)
(53,31.3274,-92.549797)
(54,65.66000366210938,-18.07270050048828)
(55,-34.588299,-68.4039)
(56,-9.866389,-56.106298)
(57,36.16809844970703,57.59519958496094)
(58,30.322478,-9.412003)
(59,48.425278,10.931667)
(60,44.17470169067383,0.5905560255050659)
(61,56.29610061645508,12.847100257873535)
(62,65.612296,-37.618335)
(63,57.503601,-134.585007)
(64,36.67490005493164,-4.499110221862793)
(65,27.157683,77.960942)
(66,33.36989974975586,-81.9645004272461)
(67,-25.454516,-54.842682)
(68,21.705601,-102.318001)
(69,10.8237,72.176003)
(70,18.2404,42.656601)
(71,-14.428099632263184,-146.2570037841797)
(72,33.94860076904297,-83.32630157470703)
(73,40.632099,8.29077)
(74,35.177101135253906,-3.83951997756958)
(75,42.0531997681,-102.804000854)
(76,70.6380004883,-159.994995117)
(77,-18.830900192260742,-159.76400756835938)
(78,-19.96780014038086,-158.11900329589844)
(79,41.92359924316406,8.8029203414917)
(80,29.78510093688965,40.099998474121094)
(81,39.655642,43.025742)
(82,23.840599,92.619698)
(83,65.59030151367188,19.28190040588379)
(84,-10.984,-37.070301)
(85,52.22029877,-174.2059937)
(86,24.178699493408203,23.31399917602539)
(87,60.9029006958,-161.231002808)
(88,43.670799,142.447006)
(89,56.9387016296,-154.182998657)
(90,-37.008099,174.792007)
(91,58.677845,-156.651965)
(92,68.13359833,-151.7429962)
(93,41.262501,80.291702)
(94,60.818599700927734,-78.14859771728516)
(95,50.2458,57.206699)
(96,20.132699966430664,92.87259674072266)
(97,43.35210037231445,77.04049682617188)
(98,42.74829864501953,-73.80169677734375)
(99,38.28219985961914,-0.5581560134887695)
(100,69.976097106934,23.371700286865)
(101,36.691002,3.21541)
(102,-34.94329833984375,117.80899810791016)
(103,42.557098388671875,-92.40029907226562)
(104,37.434898,-105.866997)
(105,46.09489822,-118.288002)
(106,35.219398,-101.706001)
(107,23.0771999359,72.63469696039999)
(108,6.0393900871276855,37.59049987792969)
(109,31.7226009369,35.9931983948)
(110,-3.7102599144,128.089004517)
(111,52.308601,4.76389)
(112,61.174400329589844,-149.99600219726562)
(113,-23.444501,-70.445099)
(114,45.72919845581055,0.22145600616931915)
(115,61.581600189208984,-159.54299926757812)
(116,-14.9994,50.320202)
(117,51.1894,4.46028)
(118,-13.706399917602539,-73.35040283203125)
(119,17.1367,-61.792702)
(120,62.646702,-160.190994)
(121,69.292503356934,16.144199371338)
(122,39.809898,30.5194)
(123,41.105301,122.853996)
(124,43.616299,13.3623)
(125,40.73469924926758,140.6909942626953)
(126,35.4213981628418,27.145999908447266)
(127,40.29639816,-78.31999969)
(128,72.88703,-55.596287)
(129,6.189670085906982,100.39800262451172)
(130,57.4715003967,-153.815002441)
(131,26.1525993347,-81.7752990723)
(132,-15.105600357055664,39.28179931640625)
(133,45.0780983,-83.56030273)
(134,7.81196,-76.7164)
(135,-13.829999923706055,-172.00799560546875)
(136,-21.812,-48.132999)
(137,30.582199,117.050003)
(138,28.335199,46.125099)
(139,29.611600875854492,35.01810073852539)
(140,-16.3411006927,-71.5830993652)
(141,68.1147,-145.578995)
(142,64.60030364990234,40.71670150756836)
(143,-18.348499,-70.338699)
(144,-3.3677899837493896,36.63330078125)
(145,-30.528099060099997,151.617004395)
(146,59.651901245117,17.918600082397)
(147,43.99190139770508,-76.02169799804688)
(148,-21.141479,-50.424575)
(149,46.17660140991211,21.261999130249023)
(150,37.986801,58.361)
(151,39.22320175,-106.8690033)
(152,46.2832984924,48.0063018799)
(153,28.430599212646484,129.71299743652344)
(154,15.291899681091309,38.910701751708984)
(155,10.018500328063965,34.586299896240234)
(156,-23.806699752807617,133.90199279785156)
(157,38.770401001,35.4953994751)
(158,-25.239999771118164,-57.52000045776367)
(159,-2.645050048828125,37.25310134887695)
(160,23.9643993378,32.8199996948)
(161,-9.347439765930176,-77.59839630126953)
(162,24.6294,-75.673797)
(163,-8.87333,161.011002)
(164,37.9364013672,23.9444999695)
(165,70.46704,-157.436013)
(166,33.6367,-84.428101)
(167,-3.2539100646973,-52.254001617432)
(168,31.7096004486,74.7973022461)
(169,60.866699,-162.272995)
(170,44.258098602299995,-88.5190963745)
(171,44.91400146,-97.15470123)
(172,27.050823,31.016303)
(173,12.5014,-70.015198)
(174,7.06888,-70.7369)
(175,44.320598602299995,-69.7973022461)
(176,24.443764,54.651718)
(177,62.680042266799994,-164.659927368)
(178,-9.76879024506,-139.011001587)
(179,44.89139938354492,2.4219400882720947)
(180,30.194499969482422,-97.6698989868164)
(181,-13.354067,141.72065)
(182,-7.22787,-48.240501)
(183,-20.2492008209,169.770996094)
(184,26.260556,105.873333)
(185,35.436199,-82.541801)
(186,43.90729904174805,4.901830196380615)
(187,41.338500976599995,-75.72339630130001)
(188,-38.039398,144.468994)
(189,-19.2346,169.6009)
(190,31.3374,48.762001)
(191,18.204773,-63.05383)
(192,40.8559,25.956301)
(193,14.551300048828125,46.82619857788086)
(194,4.45278,-75.7664)
(195,22.441799163800003,-73.97090148930002)
(196,-15.248299598693848,-146.61700439453125)
(197,39.6156005859375,140.218994140625)
(198,14.14680004119873,38.77280044555664)
(199,-13.154800415039062,-74.20439910888672)
(200,-25.1861,130.975998)
(201,36.898701,30.800501)
(202,33.30780029,-111.6549988)
(203,31.9048995972,54.2765007019)
(204,24.428301,54.458099)
(205,40.7276992798,72.2939987183)
(206,42.234901428222656,-85.5521011352539)
(207,27.837601,-0.186414)
(208,19.2670001984,-69.7419967651)
(209,26.267295,50.63764)
(210,37.929000854499996,41.1166000366)
(211,10.8896,-74.7808)
(212,40.560001373291016,109.99700164794922)
(213,53.363800048828125,83.53849792480469)
(214,47.660598,23.467252)
(215,-0.981292,-62.919601)
(216,-45.916099548339844,-71.68949890136719)
(217,20.244400024399997,85.8178024292)
(218,-17.83289909362793,25.162399291992188)
(219,3.7338900566101074,115.47899627685547)
(220,10.385035,44.936723)
(221,10.7764,123.014999)
(222,-23.5652999878,145.307006836)
(223,41.2971,2.07846)
(224,17.269603,-88.776496)
(225,32.36399841308594,-64.67870330810547)
(226,-24.903900146499996,152.319000244)
(227,26.531999588,54.824798584)
(228,-3.44236,114.763)
(229,41.9388999939,-72.68319702149999)
(230,-6.900629997253418,107.57599639892578)
(231,26.5708007812,88.07959747310001)
(232,22.336201,73.226303)
(233,40.6576,17.947001)
(234,69.055801391602,18.540399551392)
(235,57.48109817504883,-7.3627800941467285)
(236,44.8184013367,20.3090991974)
(237,2.1555,117.431999)
(238,-1.3792500495900002,-48.4762992859)
(239,32.096801757799994,20.2695007324)
(240,48.447898864746094,-4.418540000915527)
(241,60.77980042,-161.8379974)
(242,-24.346099853515625,139.4600067138672)
(243,-19.79640007019043,34.90760040283203)
(244,33.820899963378906,35.488399505615234)
(245,41.8031005859375,-78.64009857177734)
(246,41.87400055,-103.5960007)
(247,47.529998779296875,-122.302001953125)
(248,27.267066,105.472097)
(249,35.433601,-119.056999)
(250,-29.092699,26.302401)
(251,7.583000183105469,-78.19999694824219)
(252,54.6575012207,-6.2158298492399995)
(253,15.229499816894531,103.25299835205078)
(254,7.1265,-73.1848)
(255,4.39847993850708,18.518800735473633)
(256,38.8592605591,40.5959625244)
(257,13.0746,-59.4925)
(258,42.20869827,-75.97979736)
(259,60.29339981,5.218140125)
(260,44.80739974975586,-68.8281021118164)
(261,33.262501,44.2346)
(262,45.673901,9.70417)
(263,44.45000076,-68.3615036)
(264,54.618099212646484,-5.872499942779541)
(265,-41.5182991027832,173.8699951171875)
(266,19.984399795532227,42.62089920043945)
(267,-38.725,-62.1693)
(268,23.2877998352,69.6701965332)
(269,39.775001525878906,64.4832992553711)
(270,33.56290054,-86.75350189)
(271,23.2875003815,77.3374023438)
(272,-32.0013999939,141.472000122)
(273,27.678101,84.429398)
(274,-33.4094009399,149.651992798)
(275,21.752199173,72.1852035522)
(276,29.348100662231445,71.71800231933594)
(277,52.453899383499994,-1.74802994728)
(278,21.5394,109.293999)
(279,42.55270004272461,9.48373031616211)
(280,-1.190019965171814,136.10800170898438)
(281,45.807701110839844,-108.54299926757812)
(282,25.6998996735,-79.2647018433)
(283,43.30110168457031,-2.9106099605560303)
(284,43.4683333,-1.5311111)
(285,26.48150062561035,87.26399993896484)
(286,46.772701263427734,-100.74600219726562)
(287,36.712793,5.07857)
(288,37.49300003051758,57.30820083618164)
(289,70.60050201416,29.691400527954)
(290,47.50939941,-94.93370056)
(291,13.338000297546387,-16.65220069885254)
(292,-3.32402,29.318501)
(293,11.608099937438965,37.32160186767578)
(294,37.25059890749999,27.6643009186)
(295,20.9935,-101.481003)
(296,38.891300201416016,-6.8213300704956055)
(297,65.981598,-161.149002)
(298,36.532082,-93.200544)
(299,5.9372100830078125,116.0510025024414)
(300,13.681099891662598,100.74700164794922)
(301,3.9739999771118164,115.61799621582031)
(302,12.5335,-7.94994)
(303,-24.427799224900003,145.429000854)
(304,-3.8637,102.338997)
(305,37.787300109899995,-81.1241989136)
(306,-2.3089799880981445,28.808799743652344)
(307,-1.332,31.8212)
(308,10.111111,-64.692222)
(309,35.947498,-114.861)
(310,60.422001,15.5152)
(311,48.79280090332031,-122.53800201416016)
(312,35.752102,6.30859)
(313,53.77170181274414,-3.0286099910736084)
(314,55.7402992249,9.15178012848)
(315,44.5354,11.2887)
(316,13.1979,77.706299)
(317,38.5452,-89.835197)
(318,-15.679100036621094,34.9739990234375)
(319,59.354400634765625,17.941699981689453)
(320,-17.944700241088867,122.23200225830078)
(321,40.47710037,-88.91590118)
(322,-8.5396499633789,118.68699645996)
(323,12.668299675,108.120002747)
(324,21.3778,0.92698)
(325,-19.720600128173828,163.66099548339844)
(326,36.1245002746582,-86.6781997680664)
(327,-0.21699999272823334,20.850000381469727)
(328,0.575,29.4739)
(329,27.218299865722656,56.37779998779297)
(330,-27.384199142456055,153.11700439453125)
(331,6.316979885101318,5.5995001792907715)
(332,-28.8339004517,153.56199646)
(333,65.461097717285,12.217499732971)
(334,8.615,-70.21416667)
(335,44.94139862060547,17.297500610351562)
(336,-11.302222222200001,159.798333333)
(337,-16.444400787353516,-151.75100708007812)
(338,9.340849876403809,-82.25080108642578)
(339,44.8283,-0.715556)
(340,4.70159,-74.1469)
(341,50.779998779296875,-1.8424999713897705)
(342,43.5644,-116.223)
(343,42.56959915161133,27.515199661254883)
(344,19.0886993408,72.8678970337)
(345,12.131,-68.268501)
(346,67.26920318603516,14.365300178527832)
(347,42.3643,-71.005203)
(348,11.160099983215332,-4.33096981048584)
(349,44.895,82.3)
(350,-1.26827001572,116.893997192)
(351,-16.438601,-39.080898)
(352,29.9508,-94.020699)
(353,30.553600311279297,97.1082992553711)
(354,-33.6884231567,115.401596069)
(355,31.258800506591797,-81.46649932861328)
(356,-22.913299560546875,139.89999389648438)
(357,18.49489974975586,-67.12940216064453)
(358,50.42539978027344,127.41200256347656)
(359,-12.078900337219238,-45.00899887084961)
(360,-41.151199,-71.157501)
(361,46.39830017,-94.13809967)
(362,53.0475006104,8.78666973114)
(363,41.138901,16.760599)
(364,40.783199310302734,-91.12550354003906)
(365,10.042746543884277,-69.3586196899414)
(366,46.914100647,7.497149944309999)
(367,25.90679931640625,-97.4259033203125)
(368,49.15129852294922,16.694400787353516)
(369,57.0228,-7.44306)
(370,51.382702,-2.71909)
(371,50.901401519800004,4.48443984985)
(372,71.285402,-156.766008)
(373,11.275235,49.139231)
(374,-15.869167,-47.920834)
(375,6.20292,-77.3947)
(376,25.053301,99.168297)
(377,1.90547,9.80568)
(378,34.793301,5.73823)
(379,47.59,7.529167)
(380,20.4513,121.980003)
(381,30.549101,47.662102)
(382,-7.52603006362915,-46.05329895019531)
(383,7.70576,81.678802)
(384,1.12102997303,104.119003296)
(385,70.134003,-143.582001)
(386,5.522872024010001,95.42063713070002)
(387,56.370601654052734,101.697998046875)
(388,45.95479965209961,-112.49700164794922)
(389,30.533199,-91.149597)
(390,48.17020034790039,17.21269989013672)
(391,66.91390228,-151.529007)
(392,3.12385010719,113.019996643)
(393,44.471900939899996,-73.15329742429999)
(394,-5.4223198890686035,154.67300415039062)
(395,-17.748600006103516,139.53399658203125)
(396,47.42976,19.261093)
(397,42.94049835,-78.73220062)
(398,-7.216286671410001,146.649541855)
(399,3.81963,-76.9898)
(400,-20.017401,28.617901)
(401,34.197703,-118.356378)
(402,41.6102981567,41.5997009277)
(403,-5.486879825592041,122.56900024414062)
(404,1.5657199621200562,30.220800399780273)
(405,28.9447994232,50.8345985413)
(406,49.454399,2.11278)
(407,2.84138894081,-60.6922225952)
(408,16.136499404907227,-22.888900756835938)
(409,45.039722,1.485556)
(410,70.871399,29.034201)
(411,-12.694399833679,-60.098300933838)
(412,-25.897499084472656,139.34800720214844)
(413,-1.6365300416946411,-50.443599700927734)
(414,44.919998,147.621994)
(415,27.505328,83.412594)
(416,39.1754,-76.668297)
(417,43.285702,16.679701)
(418,4.944200038909912,114.9280014038086)
(419,-40.9989013671875,145.7310028076172)
(420,-2.5322399139404297,133.43899536132812)
(421,29.084199905395508,58.45000076293945)
(422,8.9515,125.4788)
(423,-21.960899353027344,-63.65169906616211)
(424,46.163299560546875,100.7040023803711)
(425,-21.2473,-56.4525)
(426,17.539100646972656,-88.30819702148438)
(427,53.096802,17.977699)
(428,22.801000595092773,90.30120086669922)
(429,45.77750015,-111.1529999)
(430,46.460201,11.3264)
(431,43.32350158691406,3.3538999557495117)
(432,-4.251699924468994,15.253000259399414)
(433,-5.59699010848999,12.188400268554688)
(434,-25.0002994537,-53.500801086399996)
(435,33.93880081176758,-81.11949920654297)
(436,39.251499,9.05428)
(437,9.177667,105.177778)
(438,30.12190055847168,31.40559959411621)
(439,6.231988906860352,-62.85443115234375)
(440,40.916099548339844,-81.44219970703125)
(441,55.437198638916016,-5.686389923095703)
(442,23.392401,113.299004)
(443,19.726734,-72.199576)
(444,-21.698299,-41.301701)
(445,4.81981,-52.360401)
