37595
(79,1885)
(79,1901)
(79,1987)
(79,2050)
(79,2106)
(79,2138)
(79,2142)
(79,2237)
(79,2717)
(79,2838)
(80,1291)
(80,2482)
(81,818)
(81,1250)
(82,460)
(82,923)
(82,1209)
(83,1731)
(84,374)
(84,960)
(84,1011)
(84,1776)
(84,2407)
(84,2540)
(84,2668)
(84,3028)
(85,741)
(86,239)
(86,2812)
(87,1441)
(87,2839)
(88,1110)
(88,2001)
(88,2872)
(89,45)
(90,44)
(90,135)
(90,265)
(90,300)
(90,330)
(90,442)
(90,500)
(90,563)
(90,737)
(90,962)
(90,1094)
(90,1102)
(90,1179)
(90,1367)
(90,1439)
(90,1525)
(90,1574)
(90,1795)
(90,1973)
(90,2031)
(90,2034)
(90,2035)
(90,2043)
(90,2047)
(90,2125)
(90,2204)
(90,2268)
(90,2299)
(90,2301)
(90,2346)
(90,2388)
(90,2465)
(90,2519)
(90,2552)
(90,2579)
(90,2727)
(90,2762)
(90,2883)
(90,2919)
(90,3061)
(90,3094)
(90,3105)
(90,3112)
(90,3127)
(90,3411)
(91,112)
(91,695)
(91,1378)
(91,1446)
(91,2235)
(91,3132)
(92,391)
(92,845)
(93,601)
(93,2989)
(94,3238)
(94,3286)
(95,97)
(95,704)
(95,2522)
(95,2895)
(96,2422)
(96,2637)
(97,95)
(97,111)
(97,176)
(97,300)
(97,516)
(97,666)
(97,702)
(97,704)
(97,748)
(97,750)
(97,891)
(97,896)
(97,1029)
(97,1038)
(97,1094)
(97,1179)
(97,1195)
(97,1250)
(97,1372)
(97,1406)
(97,1477)
(97,1505)
(97,1522)
(97,1525)
(97,1558)
(97,1559)
(97,1605)
(97,1627)
(97,2157)
(97,2201)
(97,2262)
(97,2296)
(97,2311)
(97,2353)
(97,2507)
(97,2522)
(97,2558)
(97,2569)
(97,2706)
(97,2753)
(97,2760)
(97,2895)
(97,2968)
(97,2989)
(97,3057)
(98,166)
(98,347)
(98,416)
(98,538)
(98,544)
(98,654)
(98,735)
(98,836)
(98,870)
(98,1166)
(98,1571)
(98,1770)
(98,1785)
(98,1912)
(98,1915)
(98,2093)
(98,2129)
(98,2224)
(98,2871)
(99,2)
(99,51)
(99,101)
(99,111)
(99,146)
(99,223)
(99,252)
(99,259)
(99,262)
(99,277)
(99,283)
(99,313)
(99,314)
(99,315)
(99,341)
(99,362)
(99,370)
(99,371)
(99,379)
(99,406)
(99,493)
(99,576)
(99,586)
(99,618)
(99,704)
(99,736)
(99,740)
(99,766)
(99,779)
(99,798)
(99,830)
(99,838)
(99,854)
(99,863)
(99,878)
(99,891)
(99,969)
(99,995)
(99,1016)
(99,1030)
(99,1051)
(99,1055)
(99,1070)
(99,1083)
(99,1177)
(99,1393)
(99,1430)
(99,1488)
(99,1494)
(99,1499)
(99,1519)
(99,1526)
(99,1576)
(99,1625)
(99,1675)
(99,1679)
(99,1703)
(99,1744)
(99,1750)
(99,1877)
(99,1916)
(99,1931)
(99,1988)
(99,2027)
(99,2042)
(99,2056)
(99,2071)
(99,2133)
(99,2134)
(99,2138)
(99,2142)
(99,2155)
(99,2233)
(99,2266)
(99,2479)
(99,2494)
(99,2523)
(99,2544)
(99,2632)
(99,2645)
(99,2681)
(99,2682)
(99,2701)
(99,2784)
(99,2828)
(99,2847)
(99,2868)
(99,2880)
(99,2882)
(99,2933)
(99,2981)
(99,3081)
(99,3091)
(99,3116)
(99,3130)
(99,3414)
(100,1076)
(100,1443)
(100,1645)
(100,2142)
(100,2641)
(100,2868)
(100,3037)
(101,1)
(101,14)
(101,99)
(101,109)
(101,207)
(101,223)
(101,244)
(101,287)
(101,302)
(101,312)
(101,339)
(101,371)
(101,378)
(101,438)
(101,464)
(101,493)
(101,553)
(101,635)
(101,689)
(101,691)
(101,714)
(101,745)
(101,759)
(101,796)
(101,826)
(101,854)
(101,891)
(101,955)
(101,1030)
(101,1105)
(101,1136)
(101,1220)
(101,1250)
(101,1625)
(101,1627)
(101,1632)
(101,1636)
(101,1737)
(101,1744)
(101,1790)
(101,1844)
(101,1848)
(101,1901)
(101,1936)
(101,1949)
(101,1969)
(101,1987)
(101,2006)
(101,2094)
(101,2134)
(101,2138)
(101,2153)
(101,2201)
(101,2266)
(101,2375)
(101,2706)
(101,2776)
(101,2795)
(101,2807)
(101,2812)
(101,2836)
(101,2838)
(101,2918)
(101,3048)
(101,3324)
(102,354)
(102,2204)
(103,2129)
(104,667)
(104,879)
(105,2543)
(106,643)
(106,667)
(106,668)
(106,1168)
(106,1571)
(106,1785)
(107,176)
(107,316)
(107,344)
(107,460)
(107,666)
(107,714)
(107,743)
(107,745)
(107,990)
(107,1160)
(107,1278)
(107,1525)
(107,1543)
(107,1742)
(107,1772)
(107,2280)
(107,2569)
(107,2579)
(108,40)
(109,41)
(109,101)
(109,111)
(109,139)
(109,164)
(109,176)
(109,209)
(109,223)
(109,239)
(109,244)
(109,261)
(109,300)
(109,344)
(109,381)
(109,438)
(109,464)
(109,666)
(109,704)
(109,706)
(109,714)
(109,743)
(109,745)
(109,761)
(109,854)
(109,891)
(109,1030)
(109,1058)
(109,1116)
(109,1250)
(109,1251)
(109,1291)
(109,1294)
(109,1372)
(109,1495)
(109,1543)
(109,1588)
(109,1627)
(109,1674)
(109,1744)
(109,1772)
(109,1790)
(109,1898)
(109,1931)
(109,2129)
(109,2143)
(109,2151)
(109,2482)
(109,2501)
(109,2569)
(109,2671)
(109,2812)
(109,2840)
(109,2918)
(109,2933)
(109,3048)
(109,3324)
(109,3414)
(110,491)
(110,866)
(110,1715)
(110,1842)
(110,1986)
(110,2644)
(110,2689)
(110,2720)
(110,2985)
(111,2)
(111,24)
(111,26)
(111,27)
(111,39)
(111,51)
(111,64)
(111,79)
(111,97)
(111,99)
(111,109)
(111,146)
(111,157)
(111,164)
(111,166)
(111,173)
(111,176)
(111,201)
(111,223)
(111,236)
(111,252)
(111,259)
(111,277)
(111,283)
(111,294)
(111,300)
(111,314)
(111,315)
(111,339)
(111,344)
(111,345)
(111,347)
(111,362)
(111,363)
(111,366)
(111,370)
(111,371)
(111,379)
(111,396)
(111,438)
(111,442)
(111,464)
(111,480)
(111,485)
(111,493)
(111,503)
(111,553)
(111,576)
(111,579)
(111,595)
(111,601)
(111,610)
(111,618)
(111,653)
(111,666)
(111,668)
(111,698)
(111,706)
(111,714)
(111,735)
(111,736)
(111,740)
(111,745)
(111,761)
(111,766)
(111,798)
(111,836)
(111,838)
(111,842)
(111,846)
(111,854)
(111,873)
(111,882)
(111,891)
(111,906)
(111,909)
(111,929)
(111,936)
(111,960)
(111,969)
(111,995)
(111,1007)
(111,1011)
(111,1029)
(111,1030)
(111,1049)
(111,1051)
(111,1056)
(111,1070)
(111,1071)
(111,1078)
(111,1094)
(111,1119)
(111,1131)
(111,1153)
(111,1166)
(111,1168)
(111,1177)
(111,1179)
(111,1195)
(111,1217)
(111,1219)
(111,1250)
(111,1293)
(111,1294)
(111,1316)
(111,1321)
(111,1323)
(111,1339)
(111,1347)
(111,1372)
(111,1393)
(111,1408)
(111,1411)
(111,1432)
(111,1434)
(111,1488)
(111,1494)
(111,1525)
(111,1543)
(111,1551)
(111,1562)
(111,1574)
(111,1576)
(111,1588)
(111,1595)
(111,1605)
(111,1608)
(111,1625)
(111,1627)
(111,1633)
(111,1634)
(111,1636)
(111,1640)
(111,1674)
(111,1675)
(111,1678)
(111,1679)
(111,1703)
(111,1717)
(111,1737)
(111,1744)
(111,1750)
(111,1798)
(111,1844)
(111,1859)
(111,1901)
(111,1912)
(111,1913)
(111,1931)
(111,1949)
(111,1975)
(111,1984)
(111,1987)
(111,1988)
(111,1993)
(111,2043)
(111,2050)
(111,2056)
(111,2066)
(111,2126)
(111,2129)
(111,2133)
(111,2142)
(111,2151)
(111,2182)
(111,2190)
(111,2195)
(111,2201)
(111,2211)
(111,2224)
(111,2266)
(111,2267)
(111,2290)
(111,2311)
(111,2315)
(111,2330)
(111,2335)
(111,2346)
(111,2348)
(111,2385)
(111,2426)
(111,2432)
(111,2507)
(111,2543)
(111,2544)
(111,2547)
(111,2552)
(111,2579)
(111,2598)
(111,2624)
(111,2639)
(111,2645)
(111,2649)
(111,2681)
(111,2682)
(111,2690)
(111,2701)
(111,2706)
(111,2708)
(111,2717)
(111,2718)
(111,2721)
(111,2760)
(111,2784)
(111,2835)
(111,2838)
(111,2840)
(111,2855)
(111,2872)
(111,2880)
(111,2882)
(111,2886)
(111,2918)
(111,2933)
(111,2964)
(111,3026)
(111,3048)
(111,3059)
(111,3077)
(111,3079)
(111,3090)
(111,3091)
(111,3096)
(111,3163)
(111,3324)
(111,3335)
(111,3357)
(111,3369)
(111,3380)
(111,3414)
(111,3420)
(112,43)
(112,45)
(112,91)
(112,115)
(112,241)
(112,372)
(112,462)
(112,467)
(112,667)
(112,695)
(112,801)
(112,845)
(112,1112)
(112,1121)
(112,1203)
(112,1327)
(112,1504)
(112,1571)
(112,1574)
(112,1765)
(112,1912)
(112,2114)
(112,2129)
(112,2152)
(112,2195)
(112,2228)
(112,2516)
(112,2537)
(112,2543)
(112,2608)
(112,2634)
(112,2677)
(112,2983)
(112,3038)
(113,523)
(113,1234)
(113,1633)
(113,1695)
(113,2519)
(114,898)
(115,112)
(115,505)
(115,1060)
(115,1445)
(115,1765)
(115,2473)
(115,2576)
(116,2846)
(116,2860)
(116,3117)
(117,1595)
(118,1633)
(119,191)
(119,257)
(119,544)
(119,717)
(119,836)
(119,891)
(119,1294)
(119,1429)
(119,1625)
(119,1820)
(119,1997)
(119,2328)
(119,2335)
(119,2510)
(119,2538)
(119,2592)
(119,2595)
(119,2617)
(119,2721)
(119,2742)
(119,3011)
(119,3369)
(120,1060)
(120,1413)
(121,346)
(121,830)
(121,2868)
(122,371)
(123,2201)
(123,2346)
(124,73)
(124,586)
(124,595)
(124,740)
(124,854)
(124,1931)
(124,2042)
(124,2681)
(124,2875)
(124,2933)
(125,600)
(125,1110)
(125,1179)
(125,1254)
(125,2013)
(126,164)
(126,1503)
(126,2426)
(127,1166)
(127,1343)
(128,1355)
(129,1525)
(129,2736)
(130,1556)
(131,1820)
(132,243)
(132,1323)
(132,1886)
(132,1984)
(132,2288)
(132,2780)
(132,3089)
(133,735)
(133,1912)
(134,340)
(134,806)
(135,90)
(135,1112)
(135,1973)
(136,3028)
(137,442)
(137,531)
(137,1050)
(137,2201)
(137,2562)
(137,3138)
(137,3163)
(138,1291)
(138,2482)
(139,109)
(139,1250)
(140,612)
(140,1353)
(140,1633)
(140,1676)
(140,2769)
(141,3039)
(142,591)
(142,1605)
(142,1862)
(142,2023)
(142,2706)
(142,2997)
(143,113)
(143,1234)
(143,1676)
(143,2519)
(144,3408)
(145,2727)
(146,2)
(146,39)
(146,40)
(146,61)
(146,64)
(146,79)
(146,99)
(146,111)
(146,164)
(146,223)
(146,236)
(146,259)
(146,261)
(146,277)
(146,300)
(146,314)
(146,315)
(146,371)
(146,396)
(146,464)
(146,493)
(146,503)
(146,553)
(146,576)
(146,595)
(146,653)
(146,714)
(146,736)
(146,740)
(146,745)
(146,761)
(146,766)
(146,831)
(146,836)
(146,846)
(146,854)
(146,870)
(146,891)
(146,948)
(146,995)
(146,1030)
(146,1047)
(146,1051)
(146,1070)
(146,1075)
(146,1195)
(146,1250)
(146,1251)
(146,1294)
(146,1315)
(146,1393)
(146,1424)
(146,1449)
(146,1453)
(146,1487)
(146,1488)
(146,1490)
(146,1499)
(146,1574)
(146,1588)
(146,1595)
(146,1605)
(146,1625)
(146,1627)
(146,1634)
(146,1636)
(146,1648)
(146,1675)
(146,1717)
(146,1731)
(146,1744)
(146,1750)
(146,1818)
(146,1844)
(146,1865)
(146,1913)
(146,1931)
(146,1951)
(146,1987)
(146,2077)
(146,2088)
(146,2106)
(146,2129)
(146,2138)
(146,2140)
(146,2142)
(146,2155)
(146,2201)
(146,2266)
(146,2267)
(146,2291)
(146,2311)
(146,2315)
(146,2341)
(146,2432)
(146,2451)
(146,2507)
(146,2535)
(146,2553)
(146,2586)
(146,2598)
(146,2656)
(146,2701)
(146,2706)
(146,2718)
(146,2828)
(146,2835)
(146,2840)
(146,2847)
(146,2868)
(146,2880)
(146,2882)
(146,2933)
(146,2981)
(146,3015)
(146,3024)
(146,3026)
(146,3047)
(146,3048)
(146,3067)
(146,3091)
(146,3096)
(146,3414)
(147,2129)
(147,2224)
(148,1011)
(148,3028)
(149,262)
(150,168)
(150,277)
(150,666)
(150,704)
(150,745)
(150,891)
(150,1038)
(150,1250)
(150,1627)
(150,1913)
(150,2989)
(151,667)
(151,1574)
(152,704)
(152,1558)
(152,1605)
(152,1903)
(152,2507)
(152,2522)
(152,2706)
(153,1110)
(153,1254)
(154,41)
(154,438)
(154,1291)
(154,1349)
(154,1495)
(154,1984)
(154,2501)
(155,40)
(156,44)
(156,200)
(156,330)
(156,563)
(156,729)
(156,1795)
(156,2204)
(156,2727)
(157,39)
(157,111)
(157,740)
(157,1250)
(157,2507)
(158,49)
(158,67)
(158,842)
(158,1011)
(158,1633)
(158,1820)
(158,1938)
(158,2330)
(158,2519)
(158,3087)
(159,3107)
(160,19)
(160,438)
(160,1291)
(161,1633)
(162,1977)
(162,2757)
(163,1089)
(164,39)
(164,109)
(164,111)
(164,126)
(164,146)
(164,176)
(164,192)
(164,223)
(164,236)
(164,244)
(164,262)
(164,371)
(164,396)
(164,438)
(164,464)
(164,485)
(164,493)
(164,503)
(164,576)
(164,653)
(164,704)
(164,714)
(164,736)
(164,740)
(164,745)
(164,766)
(164,771)
(164,779)
(164,832)
(164,854)
(164,891)
(164,1030)
(164,1051)
(164,1058)
(164,1070)
(164,1071)
(164,1183)
(164,1221)
(164,1250)
(164,1308)
(164,1316)
(164,1317)
(164,1321)
(164,1328)
(164,1340)
(164,1341)
(164,1345)
(164,1347)
(164,1348)
(164,1372)
(164,1411)
(164,1432)
(164,1433)
(164,1493)
(164,1506)
(164,1533)
(164,1557)
(164,1588)
(164,1605)
(164,1625)
(164,1627)
(164,1692)
(164,1728)
(164,1737)
(164,1744)
(164,1750)
(164,1831)
(164,1844)
(164,1853)
(164,1901)
(164,1931)
(164,1949)
(164,2050)
(164,2138)
(164,2142)
(164,2151)
(164,2171)
(164,2211)
(164,2224)
(164,2311)
(164,2426)
(164,2432)
(164,2507)
(164,2598)
(164,2604)
(164,2624)
(164,2639)
(164,2656)
(164,2681)
(164,2682)
(164,2706)
(164,2718)
(164,2760)
(164,2806)
(164,2838)
(164,2840)
(164,2933)
(164,3026)
(164,3048)
(164,3096)
(164,3324)
(164,3369)
(164,3414)
(164,3420)
(165,76)
(165,372)
(166,12)
(166,17)
(166,23)
(166,53)
(166,66)
(166,98)
(166,111)
(166,170)
(166,173)
(166,180)
(166,185)
(166,187)
(166,206)
(166,225)
(166,229)
(166,270)
(166,295)
(166,321)
(166,326)
(166,340)
(166,345)
(166,347)
(166,355)
(166,371)
(166,374)
(166,389)
(166,393)
(166,397)
(166,416)
(166,426)
(166,435)
(166,440)
(166,459)
(166,464)
(166,499)
(166,502)
(166,504)
(166,510)
(166,538)
(166,544)
(166,551)
(166,571)
(166,589)
(166,590)
(166,608)
(166,613)
(166,636)
(166,640)
(166,643)
(166,649)
(166,654)
(166,667)
(166,668)
(166,675)
(166,732)
(166,735)
(166,736)
(166,740)
(166,745)
(166,764)
(166,793)
(166,833)
(166,835)
(166,836)
(166,841)
(166,842)
(166,847)
(166,850)
(166,854)
(166,870)
(166,885)
(166,890)
(166,891)
(166,899)
(166,900)
(166,914)
(166,931)
(166,935)
(166,953)
(166,960)
(166,986)
(166,1002)
(166,1003)
(166,1006)
(166,1010)
(166,1011)
(166,1018)
(166,1019)
(166,1024)
(166,1025)
(166,1112)
(166,1125)
(166,1129)
(166,1141)
(166,1166)
(166,1168)
(166,1179)
(166,1180)
(166,1204)
(166,1214)
(166,1280)
(166,1283)
(166,1294)
(166,1323)
(166,1429)
(166,1566)
(166,1571)
(166,1574)
(166,1612)
(166,1615)
(166,1617)
(166,1627)
(166,1633)
(166,1635)
(166,1637)
(166,1674)
(166,1720)
(166,1744)
(166,1750)
(166,1760)
(166,1762)
(166,1766)
(166,1769)
(166,1770)
(166,1783)
(166,1785)
(166,1794)
(166,1796)
(166,1798)
(166,1803)
(166,1807)
(166,1819)
(166,1820)
(166,1835)
(166,1845)
(166,1849)
(166,1854)
(166,1872)
(166,1909)
(166,1910)
(166,1912)
(166,1919)
(166,1928)
(166,1931)
(166,1958)
(166,1977)
(166,2043)
(166,2076)
(166,2102)
(166,2112)
(166,2129)
(166,2130)
(166,2170)
(166,2179)
(166,2195)
(166,2223)
(166,2224)
(166,2228)
(166,2229)
(166,2230)
(166,2238)
(166,2259)
(166,2282)
(166,2330)
(166,2335)
(166,2344)
(166,2349)
(166,2352)
(166,2404)
(166,2429)
(166,2456)
(166,2458)
(166,2476)
(166,2478)
(166,2502)
(166,2503)
(166,2504)
(166,2505)
(166,2506)
(166,2511)
(166,2519)
(166,2531)
(166,2538)
(166,2543)
(166,2552)
(166,2556)
(166,2574)
(166,2582)
(166,2583)
(166,2589)
(166,2592)
(166,2608)
(166,2623)
(166,2630)
(166,2663)
(166,2679)
(166,2682)
(166,2684)
(166,2721)
(166,2731)
(166,2796)
(166,2833)
(166,2871)
(166,2884)
(166,2906)
(166,2917)
(166,2920)
(166,2922)
(166,2938)
(166,2964)
(166,3011)
(166,3060)
(166,3074)
(166,3165)
(166,3324)
(166,3369)
(166,3414)
(167,238)
(167,2137)
(167,2680)
(168,150)
(168,344)
(168,666)
(168,714)
