37595
(21,2372,398766.3060801786)
(21,2374,412074.70219603245)
(21,2601,490037.6830610371)
(21,2670,606399.0053771954)
(21,3274,568920.4242688437)
(22,1795,259779.94623227158)
(22,2727,451589.7274079525)
(23,166,235059.50825701657)
(24,111,704454.2135086512)
(24,259,549194.5341222911)
(24,264,367927.32115474984)
(24,277,529623.8160266092)
(24,370,649032.2641199229)
(24,464,965200.1822871844)
(24,576,930190.5318647911)
(24,736,493717.4603273052)
(24,760,688246.9369453841)
(24,798,489974.0276000066)
(24,891,1066957.6586406825)
(24,1153,420553.8368408407)
(24,1470,199957.83858940905)
(24,1508,859373.8803781641)
(24,1576,373106.0937262761)
(24,1595,651039.8062894632)
(24,1625,686786.6393593915)
(24,1627,648181.5320484044)
(24,1697,302738.32618361124)
(24,1703,604956.4037839725)
(24,1750,429132.0020077661)
(24,1859,303734.50304085476)
(24,1988,243112.39359418635)
(24,2066,550947.0576210563)
(24,2142,836714.7515209282)
(24,2432,1575347.5057998276)
(24,2701,497840.5145543645)
(24,2733,270563.266605642)
(24,3106,149732.07124330042)
(25,1168,1540346.244786886)
(25,1798,307020.4814746151)
(25,1928,1005484.522769417)
(25,2810,2468328.318660986)
(25,2831,288053.4086513872)
(26,14,418612.3230845092)
(26,21,903938.9852542555)
(26,40,4319319.290267313)
(26,111,5221619.613522838)
(26,244,4837629.788415729)
(26,438,4290117.008848286)
(26,553,3186334.907536007)
(26,568,294753.1486072422)
(26,691,2152385.033929657)
(26,745,6299524.910577476)
(26,854,4215086.285335934)
(26,881,1478326.75740195)
(26,891,5015753.180331931)
(26,1250,4901083.510335688)
(26,1294,8235300.461104239)
(26,1323,4681481.684622949)
(26,1459,200337.22130754465)
(26,1616,169391.571763041)
(26,1627,5108639.439346465)
(26,1636,3804417.6958523365)
(26,1674,401184.00891236676)
(26,1744,3898330.8294980754)
(26,1855,1175840.2750727565)
(26,1984,4197582.316940343)
(26,2068,309070.36020962073)
(26,2153,766027.9670577489)
(26,2457,1131684.3666060755)
(26,2821,195053.3752861188)
(26,2845,446842.9094421618)
(26,3100,3671491.035119067)
(27,111,3010933.2294130716)
(27,223,1977441.7580835482)
(27,252,2925075.4985762793)
(27,262,2762318.230104227)
(27,277,2794863.605867213)
(27,283,1862487.9819082248)
(27,313,2895852.145991884)
(27,315,2800404.321735326)
(27,341,2624142.1404728433)
(27,362,3249293.319759643)
(27,370,2658614.536033471)
(27,406,2644756.7689627917)
(27,493,2994920.958595423)
(27,586,2835774.1410646476)
(27,736,2791164.879139707)
(27,740,3011779.2824501167)
(27,766,3115559.6431763046)
(27,779,2962095.7602278637)
(27,798,2844980.4050488193)
(27,863,2880247.2354093916)
(27,891,3001043.2501608483)
(27,906,60424.25879123906)
(27,969,3086399.673494077)
(27,1049,3244725.4222554886)
(27,1051,3351443.3617301686)
(27,1083,2927416.019910616)
(27,1576,2940338.8668614896)
(27,1608,3297358.4189063385)
(27,1625,2714744.9316203324)
(27,1675,207807.58175530308)
(27,1679,2854959.3858635076)
(27,1703,2779623.663794777)
(27,1717,2848385.9092628323)
(27,1744,1576725.530049516)
(27,1750,2871230.087052923)
(27,1931,3043372.071702665)
(27,1988,3059166.5500252745)
(27,2027,2807682.023972158)
(27,2042,3009305.3721732497)
(27,2133,2585248.608080581)
(27,2158,1762539.6807661736)
(27,2166,3126238.7247004136)
(27,2233,3044988.445636034)
(27,2523,1621974.6697744695)
(27,2539,1834142.3561525517)
(27,2632,2673911.8216273277)
(27,2681,2800697.9374154476)
(27,2682,2936832.1647067294)
(27,2708,1185323.0670039621)
(27,2718,3433135.95862625)
(27,2783,272212.8598504255)
(27,2933,3433413.6780085326)
(27,3385,1815598.4479585688)
(27,3414,2810574.3216439197)
(28,757,528934.6224852325)
(28,3048,528828.0663619125)
(29,929,41160.78947468358)
(29,2645,151410.0138537395)
(30,347,146535.87754558722)
(30,834,88437.37724070757)
(30,1129,306536.5122667673)
(30,1159,49867.66486146949)
(30,1942,48901.68970778387)
(30,2775,338983.171812648)
(31,1593,69787.07714920331)
(31,2702,402222.9884923644)
(32,668,144324.74749539318)
(33,2165,173400.60945007825)
(34,469,89977.39841211251)
(34,2552,402865.5643060123)
(34,2623,333166.68874613545)
(35,442,867572.3377615118)
(35,531,542144.2537143325)
(35,1541,245461.61640327572)
(35,1981,1954116.276206504)
(35,2346,1784560.6239703894)
(36,347,441750.15164308815)
(36,735,800202.4416123851)
(36,870,1578752.4385027594)
(36,1168,2166515.19269281)
(36,1770,1375779.4539794037)
(36,1958,751859.4952238955)
(36,2129,1158282.1256010006)
(36,2476,1586327.9439719305)
(36,2871,1474570.3036677763)
(37,1814,598690.3528370952)
(38,39,730950.4844454986)
(38,201,398885.51379225653)
(38,761,780449.0892958672)
(38,763,259291.94407105845)
(38,818,402949.41452259757)
(38,1250,738779.0709486702)
(38,1291,1745016.9317713873)
(38,2507,676372.682572441)
(38,2941,593263.8886676293)
(38,3018,728141.3164954018)
(39,38,730950.4844454986)
(39,111,2330795.21159186)
(39,146,2467614.923661382)
(39,157,728220.0253128235)
(39,164,284284.0905414272)
(39,201,357017.6769101136)
(39,277,2727865.607667151)
(39,362,2165480.596133371)
(39,371,2265767.849599244)
(39,379,1897838.1390043122)
(39,464,2299221.4052554048)
(39,493,2104787.9059344656)
(39,576,2212352.151660076)
(39,686,1143328.3375405562)
(39,734,2119851.6581908385)
(39,736,3049646.387916144)
(39,740,2153038.3390167137)
(39,763,664892.272606856)
(39,818,543605.4118878348)
(39,843,1058282.210584606)
(39,891,1968897.1764236433)
(39,987,1035727.5651952919)
(39,1044,922344.9592003557)
(39,1049,2076735.155282314)
(39,1051,2152713.348720304)
(39,1070,2458001.7844969193)
(39,1146,835892.4723013127)
(39,1250,357412.99510776566)
(39,1625,2571512.417110085)
(39,1717,2089219.9951574372)
(39,1737,1997190.049409793)
(39,1750,2801465.828999158)
(39,1893,1191456.9894529593)
(39,1931,1661356.0134985154)
(39,2050,2534102.4390706643)
(39,2507,344041.76376740425)
(39,2681,2578323.713635299)
(39,2682,1847152.875618068)
(39,2717,1939780.8937127742)
(39,2933,1916474.3228800087)
(39,2941,1123349.068820704)
(39,3021,859415.913617127)
(39,3048,1388216.4254687105)
(39,3414,1822722.9140909757)
(40,21,3468274.4148045746)
(40,26,4319319.290267313)
(40,108,353462.6665475372)
(40,155,477101.1624980219)
(40,198,575729.1233795799)
(40,209,2295975.3530006674)
(40,244,2787788.934168805)
(40,293,334728.7462188782)
(40,300,6769184.632061678)
(40,302,5124654.154534445)
(40,344,3841135.480736676)
(40,438,2477694.931883275)
(40,442,8051574.7601854745)
(40,464,5590098.8110096)
(40,568,4028655.5716547538)
(40,644,1766635.204899004)
(40,666,4560110.538536829)
(40,683,343424.39758750587)
(40,692,3264001.7631430654)
(40,706,2267988.2335122195)
(40,714,2266320.0424324116)
(40,745,2523188.904965573)
(40,758,1219649.398853756)
(40,804,3457859.5268171113)
(40,851,2608884.1947725676)
(40,854,4488920.836315867)
(40,861,2990035.4287691833)
(40,891,5357735.026937335)
(40,937,421847.1570248402)
(40,978,476069.6808928793)
(40,1077,583839.6374356495)
(40,1094,8149272.044509709)
(40,1131,3114805.03848199)
(40,1250,3729886.2612508596)
(40,1291,1415255.382882302)
(40,1305,556976.2781864163)
(40,1307,453973.0232467841)
(40,1309,262855.619780626)
(40,1323,4074838.853179116)
(40,1339,1395152.1864855892)
(40,1349,917769.5639434799)
(40,1408,1552596.8365890984)
(40,1495,1001892.6047808144)
(40,1543,2450402.146860534)
(40,1562,3462794.9691195996)
(40,1587,3394092.1375642843)
(40,1616,4155375.808608639)
(40,1627,5929882.914951117)
(40,1654,2595826.3570021032)
(40,1674,3922890.4359687944)
(40,1711,2938482.9816812486)
(40,1757,1452063.5865061258)
(40,1772,2637563.540135381)
(40,1886,3945156.026153096)
(40,1897,506438.047653058)
(40,1984,1165566.888902169)
(40,1992,2624863.779457352)
(40,2006,4027744.590339593)
(40,2153,4424433.955713513)
(40,2201,8343352.205682055)
(40,2281,3360089.549862734)
(40,2346,8845651.331415636)
(40,2482,1967254.4346895504)
(40,2501,933594.7104287588)
(40,2670,3379621.244368629)
(40,2737,394462.72947689507)
(40,2840,2597165.346924806)
(41,70,654187.7522163601)
(41,109,2298573.828660486)
(41,154,715593.8884185238)
(41,176,1643144.018540429)
(41,220,272453.85415529937)
(41,344,3057670.329245455)
(41,438,2383272.194416427)
(41,706,1599151.3939569031)
(41,714,1548587.2090489066)
(41,745,1758478.0166020724)
(41,1035,535257.7654000451)
(41,1250,3540986.089598315)
(41,1291,1166539.3732496612)
(41,1808,1204983.6753551564)
(41,2433,512608.3781952532)
(41,2482,1362205.8051335146)
(41,2501,307480.55380194297)
(41,2569,1774852.8662838025)
(42,818,544095.3223524465)
(42,1250,923127.952920056)
(43,112,1915794.4635619507)
(44,90,3256801.07692254)
(44,156,1318973.199367157)
(44,272,426746.929698662)
(44,330,1622659.531682637)
(44,450,971834.8956791225)
(44,470,546315.5097585142)
(44,563,2135922.8857996855)
(44,574,749569.7846282925)
(44,722,3766215.934130467)
(44,729,2625706.945262322)
(44,745,11024946.475458477)
(44,1094,6877318.696827039)
(44,1403,125528.95641285385)
(44,1407,1660143.7387446864)
(44,1525,5691376.567235603)
(44,1795,642676.1485343487)
(44,1804,371713.8120978609)
(44,1892,335567.2736882897)
(44,2111,520356.3420469707)
(44,2125,1606880.7019951795)
(44,2204,2119002.780099322)
(44,2257,245461.9339345217)
(44,2334,281831.1465076964)
(44,2579,5411089.697872533)
(44,2727,1166093.6609320955)
(44,3147,230106.4310243175)
(45,89,135896.1247632385)
(45,112,406698.90867615404)
(45,130,84698.44841915583)
(45,1437,49651.39213045688)
(45,1447,91641.9240417875)
(45,1479,19532.775327918578)
(45,2109,75287.59410161266)
(45,2132,25757.72579370333)
(46,1814,1020252.3777735045)
(46,2802,390162.9733164423)
(47,211,778928.473509816)
(47,340,1209691.3324003941)
(47,542,1165589.6883407617)
(47,597,717230.0253971209)
(47,1778,994052.2477570836)
(47,2200,1086614.0688224866)
(47,2330,466754.10548240127)
(47,2342,94264.40656639148)
(48,442,648188.8570150033)
(48,531,668881.5538527484)
(48,1546,353892.59724805935)
(49,55,915671.2053847462)
(49,158,1041568.3431647805)
(49,267,572436.6602750113)
(49,360,1337495.416028412)
(49,570,650221.2740004892)
(49,573,1281708.2041274332)
(49,583,1466357.249696627)
(49,596,961601.7414969361)
(49,617,1342261.3079489267)
(49,809,1441722.62659272)
(49,871,1212647.036093388)
(49,876,929821.0795740427)
(49,904,2071970.1285289587)
(49,960,1972486.1426848709)
(49,1011,1696842.310189431)
(49,1191,1053127.2982764135)
(49,1239,978936.5420427857)
(49,1351,1303750.22397396)
(49,1713,747603.3352757696)
(49,1782,383446.1693971681)
(49,1786,980237.055575924)
(49,1938,220581.04653195286)
(49,2036,996468.0231989514)
(49,2191,305877.2586191664)
(49,2271,1081945.3109002828)
(49,2284,850396.5027198772)
(49,2309,363097.08088464284)
(49,2324,832312.4211200597)
(49,2409,1131179.9790930217)
(49,2412,794185.7747130012)
(49,2418,2262186.282285028)
(49,2421,2090417.0587170036)
(49,2424,1002483.4877697024)
(49,2464,286645.5448851583)
(49,2471,576858.6427619283)
(49,2519,1149202.895899393)
(49,2530,941985.8212646169)
(49,2551,387954.15863805293)
(49,2607,1278112.136868684)
(49,2912,1071480.980374537)
(49,2945,990646.0251726622)
(49,2996,2385381.8183984584)
(49,3036,810340.9303985843)
(50,704,1340103.9494675098)
(50,748,2474306.2076176284)
(50,832,520606.44566424895)
(50,1250,953870.2520307329)
(50,1433,947121.9256768662)
(50,1435,3920805.2074931567)
(50,1493,187328.15428906525)
(50,1558,1509356.2957111197)
(50,1579,2480655.5588826924)
(50,1605,1935835.892455801)
(50,1913,1451926.6593035017)
(50,2118,2709364.7478399845)
(50,2706,1406516.3428483035)
(50,2712,2084135.2403579946)
(50,2753,2413483.3230341314)
(50,2941,273766.3311317873)
(50,3057,1366051.165496897)
(51,99,2742215.582985486)
(51,111,1144920.6141889303)
(51,259,257252.16858694816)
(51,576,858164.4111115985)
(51,936,1157117.982925409)
(51,1625,1326637.2132689522)
(51,2142,374265.08475739893)
(51,2432,1176535.229233969)
(51,2880,262446.43806466606)
(51,3067,1410948.8021333788)
(52,391,62761.221454288025)
(52,845,291751.5527318916)
(52,1150,92917.91934471042)
(53,166,804990.9597989498)
(53,668,458031.5293424811)
(53,1168,306448.07941682753)
(54,2441,249823.7255008087)
(55,49,915671.2053847462)
(55,1713,239279.80363473782)
(56,487,644512.2591485621)
(57,2802,568966.3740398133)
(58,111,2709674.6805186467)
(58,371,2565846.2826028867)
(58,464,2314137.4817205705)
(58,553,380438.21562497254)
(58,586,2523033.457410756)
(58,740,2690958.224356511)
(58,828,512738.39654972946)
(58,891,2660962.5816073706)
(58,1608,2950971.201166149)
(58,1625,2442130.8170439303)
(58,1632,2483110.4186834972)
(58,1675,639256.4374455648)
(58,1717,2518162.8348548687)
(58,1737,2128242.3594662845)
(58,1750,2629065.477851506)
(58,1901,1952120.4189226292)
(58,1931,2675169.7339858464)
(58,2138,2279995.1435146485)
(58,2718,3088544.348368817)
(58,3052,979129.9309093703)
(59,1901,709569.0223306464)
(60,655,152803.72552143675)
(60,2138,524863.0407915399)
(61,146,478722.95727781847)
(61,319,455093.48460659874)
(62,1223,62952.67262992771)
(62,1528,23174.294500063526)
(62,1532,39897.54668966189)
(62,2557,12202567.825966423)
(62,2877,32058.816186725297)
(63,2822,48678.43374324128)
(64,2,2511053.087523564)
(64,5,2461870.346715612)
(64,111,1886820.882781047)
(64,146,3020897.369508194)
(64,223,767252.8288361019)
(64,252,2007232.2942877323)
(64,259,2720070.5045948364)
(64,262,1552360.4037298486)
(64,264,2001305.2928449283)
(64,277,1770663.1965525984)
(64,283,750340.9369879587)
(64,313,1907656.1621238347)
(64,314,2360084.423122788)
(64,315,1592211.3311034008)
(64,339,962321.3705754777)
(64,341,1585259.0616577715)
(64,362,2096045.6392730428)
(64,370,1644240.1067840336)
(64,371,1738395.2731341128)
(64,379,1566261.6978210367)
(64,390,2184294.2440999765)
(64,396,2287443.723335718)
(64,406,1520212.0435943434)
(64,409,1058611.1339806786)
(64,464,1488313.47557283)
(64,493,1832155.217872453)
(64,508,1577858.792898169)
(64,553,463822.7201972355)
(64,576,2475695.182909028)
(64,586,1693920.5537422542)
(64,618,1642293.6899640986)
(64,704,3799915.195251574)
(64,734,1910522.4182930859)
(64,736,1870291.665065976)
(64,740,1856573.477206764)
(64,766,2148570.6753730457)
(64,779,1821756.838812155)
(64,798,1816443.288926459)
(64,838,1568360.9913493702)
(64,854,1549447.151142816)
(64,863,1691466.6830391337)
(64,878,1743655.3004286669)
(64,880,1970033.3524063004)
(64,891,1820220.0518327958)
(64,969,2138199.736384528)
(64,995,2644049.5351745994)
(64,1016,2640451.508192889)
(64,1030,1382621.7003282076)
(64,1049,2079354.4940783372)
(64,1051,2195387.575704345)
(64,1055,2620316.528114479)
(64,1070,3358268.891557668)
(64,1083,1754485.7223478334)
(64,1177,571869.4379630578)
(64,1250,2905336.3734976435)
(64,1488,2449734.350674338)
(64,1576,1927252.048544927)
(64,1595,1690690.3540136123)
(64,1625,1647969.094519361)
(64,1627,1678670.6052719224)
(64,1632,1661326.2959779105)
(64,1636,470967.7663803237)
(64,1675,1411913.281441452)
(64,1679,1859886.2430930962)
(64,1703,1724011.0309290155)
(64,1717,1680400.5926378774)
(64,1737,1286754.977885787)
(64,1744,430701.03645464475)
(64,1750,1865203.3357012332)
(64,1852,208523.33636904875)
(64,1865,2497493.6172834733)
(64,1901,1118575.9180334979)
(64,1931,1837587.8813522574)
(64,1949,1488269.4403139718)
(64,1988,2056402.0762622962)
(64,2027,1948401.2830126877)
(64,2042,1863113.6452486592)
(64,2050,1191159.4132943084)
(64,2056,1901769.188583757)
(64,2071,2911019.5932523143)
(64,2133,1718341.4183239979)
(64,2138,1453819.9004960058)
(64,2142,2845304.1897022915)
(64,2158,778299.7693069989)
(64,2233,2097828.605204884)
(64,2266,710316.1733019933)
(64,2311,2119700.524381871)
(64,2479,1841815.478898807)
(64,2494,2757940.2237052238)
(64,2523,769522.0833901317)
(64,2539,754288.9121463718)
(64,2544,6890933.656827912)
(64,2632,1818321.113661695)
(64,2639,2471910.593317282)
(64,2645,1609561.7977265562)
(64,2681,1734732.6832746505)
(64,2682,1741795.940866148)
(64,2701,2579967.3059083475)
(64,2706,3787559.1150178555)
(64,2718,2247029.8652887973)
(64,2783,1435966.8946911537)
(64,2838,920890.5752856693)
(64,2847,3380161.1609882116)
(64,2880,3161021.230116839)
(64,2882,2724437.338770092)
(64,2896,1714419.9197825852)
(64,2933,2249647.6578264646)
(64,3048,2139058.020029556)
(64,3057,3766323.485557327)
(64,3059,471416.2877216652)
(64,3081,2968032.653253021)
(64,3096,2636376.8392254943)
(64,3130,2335296.981613651)
(64,3324,5714736.849955441)
(64,3414,1610045.890892486)
(65,344,1038832.7232712611)
(65,1091,326135.05885990715)
(66,166,230725.37228770152)
(66,544,225878.401107743)
(66,654,754294.2439736123)
(67,158,270548.3831596373)
(67,1011,877751.31774641)
(68,608,1602650.7991836153)
(68,668,1351014.0155841538)
(68,1168,1156629.3075758808)
(68,1574,2085302.041204146)
(68,1798,422411.87893880956)
(68,1928,506532.8163103346)
(68,2810,1884837.6617588734)
(69,567,468825.6567386761)
(70,41,654187.7522163601)
(70,438,1746423.7173551219)
(70,706,1174772.5118425973)
(70,745,1527830.3493113923)
(70,1291,530044.4980324049)
(70,1790,766792.0071555087)
(70,2482,857143.306809058)
(70,2501,350055.28477327875)
(70,2569,1545381.4775369319)
(70,2808,423586.35234635294)
(70,2923,1285170.2629295443)
(71,2301,499813.29518320324)
(71,3162,20193.957571421637)
(72,326,390055.38888495107)
(73,124,534623.3440564674)
(73,262,573160.7299296528)
(73,314,1683957.3478336914)
(73,315,499369.554838519)
(73,390,1098042.7000896118)
(73,406,1095440.5757386284)
(73,508,383289.478701738)
(73,586,1134336.195417119)
(73,604,439466.15621561423)
(73,734,1213641.6874192015)
(73,736,1795863.134770383)
(73,779,1225577.3225465172)
(73,854,355416.74611788103)
(73,878,833914.1902036755)
(73,1007,483976.2307652295)
(73,1016,1926392.7208316769)
(73,1083,1040785.7269074036)
(73,1634,542043.0224592416)
(73,1703,1416422.3356264236)
(73,1744,1002549.0853219102)
(73,1949,557872.6037577973)
(73,2042,1232954.5299694296)
(73,2071,2111412.822586066)
(73,2151,1519855.0169053772)
(73,2265,494906.79949200567)
(73,2315,381621.9485024242)
(73,2681,1396480.8844377683)
(73,2882,2071235.285929144)
(73,2886,511545.0283104625)
(73,2889,714967.1150445358)
(73,2896,642319.7609791977)
(74,553,399689.2368418302)
(75,466,90582.37558403521)
(76,165,96780.41990748655)
(76,372,137680.97807200692)
(77,78,214244.41749793373)
(77,2388,264211.5451325237)
(78,2388,223290.3558104603)
(79,146,2071799.0074597418)
(79,186,387331.60437458317)
(79,240,1264218.2635162266)
(79,339,835102.7571952668)
(79,379,639097.5021370443)
(79,409,685305.3614412512)
(79,464,927725.7030336106)
(79,483,1081432.8374659207)
(79,655,562837.1805784671)
(79,1030,526600.4986578476)
(79,1619,1004145.2095877769)
(79,1625,1235094.8043601331)
(79,1632,1057476.1275926444)
(79,1717,880900.8673631152)
(79,1737,518298.6095042916)
(79,1885,436466.27473838156)
(79,1901,338330.00229223596)
(79,1987,232718.54696587115)
(79,2050,1009957.9123941009)
(79,2106,128823.215893157)
(79,2138,908465.4283052987)
(79,2142,2041019.880519713)
(79,2237,853164.1105373759)
(79,2717,742470.2442849238)
(79,2838,636897.2861954515)
(80,1291,907740.0323617767)
(80,2482,845328.0095707724)
(81,818,858357.6153144296)
(81,1250,1222223.127868578)
(82,460,446992.72116367536)
(82,923,273067.7766222928)
(82,1209,165198.6130737154)
(83,1731,119058.62867065075)
(84,374,1294876.1641569692)
(84,960,1472015.3227314928)
(84,1011,1708494.4022318553)
(84,1776,215783.90242703343)
(84,2407,396081.86758095847)
(84,2540,1477853.328226961)
(84,2668,254106.01892030117)
(84,3028,1713757.410103684)
(85,741,545494.896228208)
(86,239,931101.4180127227)
(86,2812,1370645.8299106145)
(87,1441,10346.850477028114)
(87,2839,25818.638895069133)
(88,1110,932615.2081095885)
(88,2001,1094833.7966006957)
(88,2872,2827954.99166378)
(89,45,135896.1247632385)
(90,44,3256801.07692254)
(90,135,2895852.2573112804)
(90,265,508597.4789817586)
(90,300,9571427.241182389)
(90,330,2299328.7505750735)
(90,442,9315710.401899973)
(90,500,746942.8262983769)
(90,563,3625556.161364689)
(90,737,1064459.5468824098)
(90,962,335426.13301804865)
(90,1094,9165943.119290171)
(90,1102,106892.96369105212)
(90,1179,9672491.471605789)
(90,1367,254983.47898676826)
(90,1439,209891.1841746082)
(90,1525,8717970.617347227)
(90,1574,10504168.781290617)
(90,1795,2641790.4008708033)
(90,1973,2160094.834782518)
(90,2031,1863418.9245560155)
(90,2034,328585.4547713767)
(90,2035,229219.56739601638)
(90,2043,8851159.058292706)
(90,2047,496715.8804049962)
(90,2125,2220393.0316441124)
(90,2204,5345475.398809569)
(90,2268,375857.84696060984)
(90,2299,434344.9548568117)
(90,2301,4100240.0547511047)
(90,2346,9384252.98348931)
(90,2388,3018413.676834266)
(90,2465,182126.0763270569)
(90,2519,9669170.13225228)
(90,2552,10526606.137003003)
(90,2579,8422452.45235687)
(90,2727,2163208.08244189)
(90,2762,2007350.5569797507)
(90,2883,144649.3424129689)
(90,2919,223827.35617218874)
(90,3061,2242339.7028180268)
(90,3094,329658.7743520735)
(90,3105,213354.01379331478)
(90,3112,481070.22238065937)
(90,3127,143299.82135272)
(90,3411,1026576.0235421612)
(91,112,463686.1617682002)
(91,695,114278.82447397699)
(91,1378,287284.74603671103)
(91,1446,51349.5641841445)
(91,2235,133672.48133756703)
(91,3132,20706.854367619817)
(92,391,136156.81514486638)
(92,845,407838.98219908314)
(93,601,2431524.692339476)
(93,2989,658243.400992034)
(94,3238,178457.80338278605)
(94,3286,97773.13876796498)
(95,97,1688855.637855254)
(95,704,1414427.3931411738)
(95,2522,848629.3651056582)
(95,2895,1009541.3780567312)
(96,2422,497596.51100561244)
(96,2637,239163.20017313107)
(97,95,1688855.637855254)
(97,111,5264846.459191815)
(97,176,2934336.4287972185)
(97,300,4007057.059912371)
(97,516,626881.1372765836)
(97,666,1646854.4969612216)
(97,702,469738.1193979224)
(97,704,3086083.681578223)
(97,748,873671.4636594071)
(97,750,872446.5235966814)
(97,891,5097912.734735088)
(97,896,210565.48885652507)
(97,1029,2012709.8504387806)
(97,1038,2250421.4792058193)
(97,1094,4140391.458289362)
(97,1179,4179403.1904919143)
(97,1195,2385354.6856429414)
(97,1250,3929339.552560577)
(97,1372,3540393.4480501036)
(97,1406,758717.6516198583)
(97,1477,1238891.9158132605)
(97,1505,1479988.2714065984)
(97,1522,2265850.7507472592)
(97,1525,5139077.313492552)
(97,1558,2403091.419801693)
(97,1559,928299.5967407741)
(97,1605,3615094.0713226073)
(97,1627,5633327.774692346)
(97,2157,1360385.9438228644)
(97,2201,3276976.2108389414)
(97,2262,816458.1189789224)
(97,2296,1393462.383823539)
(97,2311,4708030.334687399)
(97,2353,984940.0991895606)
(97,2507,3898501.7265938064)
(97,2522,2085024.001741833)
(97,2558,4614218.915031551)
(97,2569,2802742.0581185594)
(97,2706,3126907.0402708245)
(97,2753,680077.9175809334)
(97,2760,2624817.23065447)
(97,2895,952138.8407922387)
(97,2968,852632.3532667939)
(97,2989,842866.1436090474)
(97,3057,3129464.2559738667)
(98,166,1374446.271417682)
(98,347,233379.61754547633)
(98,416,465225.7891896016)
(98,538,681486.8691408874)
(98,544,1041499.0153434853)
(98,654,512511.63382560224)
(98,735,786468.0084505527)
(98,836,231001.28978110262)
(98,870,1945372.7369725686)
(98,1166,523606.5267077384)
(98,1571,3597548.379447374)
(98,1770,1731942.0161442154)
(98,1785,1153532.019778796)
